field_1,Unnamed: 0,name,categories,display_phone,image_url,price,rating,review_count,latitude,longitude,is_closed,neighborhood,sublocality,postal_code,NEIGHBORHO
1301,425,Starbucks,coffee,(425) 235-7948,https://s3-media1.fl.yelpcdn.com/bphoto/6DF2XNCaVdk-CKu5v7qm6A/o.jpg,$$,2.50000,55,47.44217,-122.19744,False,,,98055,
1302,427,Hot Shots Java,coffee,(360) 779-2171,https://s3-media2.fl.yelpcdn.com/bphoto/CDIfSIZ1nvDbUltF-mM-kQ/o.jpg,$,3.50000,54,47.73430,-122.64621,False,,,98370,
1303,428,Starbucks,coffee,(425) 885-9590,https://s3-media1.fl.yelpcdn.com/bphoto/xvoFmcToHkzwDV8okajT-Q/o.jpg,$$,3.00000,54,47.67489,-122.12888,False,,,98052,
1304,429,McDonald's,coffee,(425) 483-5797,https://s3-media3.fl.yelpcdn.com/bphoto/WrrFzi03SNNcozU82zaRRQ/o.jpg,$,2.00000,54,47.75285,-122.15345,False,,,98072,
1311,440,BAMBU,coffee,(425) 361-1777,https://s3-media4.fl.yelpcdn.com/bphoto/j7L6Hy1C09c3BBrQyU2BKg/o.jpg,$$,3.50000,52,47.79477,-122.33347,False,,,98026,
1312,441,Speed Trap Espresso,coffee,(425) 778-1091,https://s3-media2.fl.yelpcdn.com/bphoto/-LX5dK6zsW79KnjbPo-0mw/o.jpg,$,4.50000,52,47.81719,-122.28904,False,,,98036,
1317,450,BigFoot Java,coffee,(206) 824-2053,https://s3-media2.fl.yelpcdn.com/bphoto/pOO-lTyjmvXorLW9fsd-wA/o.jpg,$,3.50000,51,47.41664,-122.28864,False,,,98198,
1319,454,McDonald's,coffee,(206) 454-7970,https://s3-media4.fl.yelpcdn.com/bphoto/5oU_26b1GKVofzR47vS2VA/o.jpg,$,3.00000,50,47.44267,-122.30282,False,,,98158,
1322,460,McDonald's,coffee,(425) 313-8981,https://s3-media1.fl.yelpcdn.com/bphoto/-u9UIY94EvolxuvxQpvXZw/o.jpg,$,1.50000,49,47.55272,-122.04346,False,,,98029,
1324,463,Cascade Grind,coffee,(425) 606-0891,https://s3-media4.fl.yelpcdn.com/bphoto/xjS0eNnsOLLSdojcUmOdcQ/o.jpg,$,4.50000,49,47.67514,-122.12622,False,,,98052,
1326,465,Cups Espresso,coffee,(360) 697-2559,https://s3-media1.fl.yelpcdn.com/bphoto/FLvx4w4npMke-LDv_wsmPQ/o.jpg,$,4.00000,48,47.73441,-122.64631,False,,,98370,
1328,467,McDonald's,coffee,(425) 486-8584,https://s3-media4.fl.yelpcdn.com/bphoto/Zv-RpxQXIS9qanSTZvx-Qg/o.jpg,$,2.50000,48,47.79710,-122.21204,False,,,98021,
1329,469,McDonald's,coffee,(425) 640-5400,https://s3-media3.fl.yelpcdn.com/bphoto/lgDkjU_yN4BB39rVkmI0rg/o.jpg,$,2.00000,47,47.82034,-122.26861,False,,,98036,
1330,471,McDonald's,coffee,(206) 241-1177,https://s3-media1.fl.yelpcdn.com/bphoto/GtB0UpCcInkVnL5R6_KkWA/o.jpg,$,2.00000,47,47.46634,-122.28774,False,,,98188,
1335,483,Kitanda Espresso & Açaí,coffee,(425) 820-4381,https://s3-media1.fl.yelpcdn.com/bphoto/f0UU3_tT-TITD-iCalj3kA/o.jpg,$,4.50000,46,47.45822,-122.25978,False,,,98188,
1336,484,Bigfoot Java,coffee,(425) 775-2542,https://s3-media1.fl.yelpcdn.com/bphoto/NAn8lemPt-Ea4jt2O28Ngg/o.jpg,$,3.00000,46,47.79489,-122.33496,False,,,98026,
1342,491,McDonald's,coffee,(253) 859-9692,https://s3-media1.fl.yelpcdn.com/bphoto/2MdLMI_5vTYUnkR9F35HeQ/o.jpg,$,1.50000,45,47.38086,-122.24853,False,,,98032,
1346,496,Cafe Noir,coffee,(360) 698-4111,https://s3-media3.fl.yelpcdn.com/bphoto/GNjmXWYYvRX98zMxIGn3fg/o.jpg,$,4.00000,44,47.65879,-122.69640,False,,,98383,
1347,498,Starbucks,coffee,(425) 338-1327,https://s3-media4.fl.yelpcdn.com/bphoto/2maWk0X_8KbkcmXr_F2qHg/o.jpg,$$,2.50000,44,47.87824,-122.16690,False,,,98208,
1350,502,McDonald's,coffee,(206) 575-3652,https://s3-media1.fl.yelpcdn.com/bphoto/U7k-rjQRkCxbJBCQYGcq3Q/o.jpg,$,2.50000,44,47.45436,-122.26297,False,,,98188,
1368,529,Austin Chase Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/LZeLpYonavj8pQsv42rLMg/o.jpg,$,4.00000,42,47.65125,-122.68307,False,,,98383,
1369,531,McDonald's,coffee,(253) 639-4331,https://s3-media1.fl.yelpcdn.com/bphoto/bYPq_qmhMvTqnxeO986SjQ/o.jpg,$,2.00000,42,47.35789,-122.10846,False,,,98042,
1373,535,Match Coffee & Wine,coffee,(425) 788-3365,https://s3-media2.fl.yelpcdn.com/bphoto/FJ9mYXXm5ouWADNI6t4X-w/o.jpg,$$,3.50000,41,47.74179,-121.98636,False,,,98019,
1376,538,McDonald's,coffee,(425) 228-0823,https://s3-media1.fl.yelpcdn.com/bphoto/Ee9JOp8ia8XgVtyqQ83NFQ/o.jpg,$,2.00000,41,47.48413,-122.21791,False,,,98057,
1377,540,The Coffee Bean & Tea Leaf,coffee,(206) 824-6300,https://s3-media2.fl.yelpcdn.com/bphoto/o9h1LF3SR0rirRkHvusSkw/o.jpg,$,3.00000,40,47.44004,-122.29780,False,,,98158,
1380,544,Gourmet Latté,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/7SqswAP4M-s0xGy_9g-eJw/o.jpg,$$,4.00000,40,47.82144,-122.31914,False,,,98036,
1383,548,Beehive Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/-eJ09iEhMnAnun83zPkujQ/o.jpg,$$,2.00000,40,47.75871,-122.21018,False,,,98011,
1384,550,McDonald's,coffee,(425) 745-6650,https://s3-media2.fl.yelpcdn.com/bphoto/9ge1aQlsnnmhFYj2sHbi6w/o.jpg,$,2.00000,40,47.84993,-122.21836,False,,,98012,
1391,562,Cafe' Louvre,coffee,(425) 640-8188,https://s3-media4.fl.yelpcdn.com/bphoto/KFZx7AdnUUcTOiN8qE1jjw/o.jpg,$,3.50000,38,47.80914,-122.37791,False,,,98020,
1393,564,Cafe Luna,coffee,(206) 463-0777,https://s3-media3.fl.yelpcdn.com/bphoto/6C0S32eAuH0eLzeqf83RQg/o.jpg,$,3.50000,38,47.44765,-122.46143,False,,,98070,
1394,565,Buffalo Espresso,coffee,(425) 385-8667,https://s3-media4.fl.yelpcdn.com/bphoto/dhrh_Cv3TEPORLylDmhE3Q/o.jpg,$$,3.50000,38,47.87819,-122.18112,False,,,98208,
1396,567,Starbucks,coffee,(425) 398-8099,https://s3-media2.fl.yelpcdn.com/bphoto/RJxhRoqF6ZJnbuG_Qjvvhg/o.jpg,$$,3.50000,38,47.75477,-122.15547,False,,,98072,
1397,568,Starbucks,coffee,(425) 398-9994,https://s3-media4.fl.yelpcdn.com/bphoto/-tARQ2XWMkV_JqS0VbHspw/o.jpg,$$,3.00000,38,47.85024,-122.21810,False,,,98012,
1400,572,McDonald's,coffee,(425) 392-5674,https://s3-media1.fl.yelpcdn.com/bphoto/s9lgSptjdbGHA3-90fzIdA/o.jpg,$,3.00000,38,47.54533,-122.05859,False,,,98027,
1402,576,McDonald's,coffee,(425) 774-3629,https://s3-media1.fl.yelpcdn.com/bphoto/nkIQoe8111DMUImiyXSjbA/o.jpg,$,2.00000,37,47.81897,-122.29314,False,,,98036,
1404,578,McDonald's,coffee,(425) 226-1804,https://s3-media1.fl.yelpcdn.com/bphoto/kMOPa4MrauIYhdXRwFK6iQ/o.jpg,$,1.50000,37,47.53735,-122.16607,False,,,98059,
1411,588,McDonald's,coffee,(253) 852-5810,https://s3-media1.fl.yelpcdn.com/bphoto/0yNf9Afxd4z_Y3eUEWDS7A/o.jpg,$,1.50000,37,47.37201,-122.20516,False,,,98030,
1412,589,The Coffee Oasis,coffee,(360) 602-0407,https://s3-media1.fl.yelpcdn.com/bphoto/G4K4uehz_fKcuvhDcv0_jg/o.jpg,$,4.50000,37,47.54186,-122.63582,False,,,98366,
1416,599,Caffe Cocina,coffee,(360) 697-2004,https://s3-media4.fl.yelpcdn.com/bphoto/8L_kO-uyA-_73i3bBhF_eQ/o.jpg,$,4.50000,36,47.74895,-122.65700,False,,,98370,
1419,603,Coffee Driven,coffee,(425) 280-3683,https://s3-media1.fl.yelpcdn.com/bphoto/sl7M_YFX3ec0Y7grU8fSGg/o.jpg,$,4.50000,35,47.82209,-122.29214,False,,,98036,
1422,607,Koffee Sutra,coffee,(425) 392-8646,https://s3-media2.fl.yelpcdn.com/bphoto/Cy55DXlxX0C4e_f427-dvw/o.jpg,$,4.00000,35,47.52916,-122.03632,False,,,98027,
1427,614,BigFoot Java,coffee,(425) 391-1976,https://s3-media3.fl.yelpcdn.com/bphoto/514X3H_d2cvoLHD8ePR7DQ/o.jpg,$,3.50000,34,47.54438,-122.04921,False,,,98027,
1428,616,Espresso Break,coffee,(425) 774-4755,https://s3-media4.fl.yelpcdn.com/bphoto/JxzKp1JY4GJgbtTkIPyPFQ/o.jpg,$,4.50000,34,47.78780,-122.30876,False,,,98043,
1431,620,Gourmet Latte,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/3Zy6fDJsFaYWdjHJ0DvPxg/o.jpg,$$,4.50000,34,47.80705,-122.20808,False,,,98021,
1436,626,Newsroom Mill Creek,coffee,(425) 361-1949,https://s3-media1.fl.yelpcdn.com/bphoto/fz40ecB-hO77Mj8i3NPw-w/o.jpg,$$,4.00000,33,47.84917,-122.22171,False,,,98012,
1437,628,Majestic Mountain Coffee Roasters,coffee,(360) 297-7817,https://s3-media1.fl.yelpcdn.com/bphoto/jITtgLXoHMHg2iwg4h5bGQ/o.jpg,$,3.00000,33,47.79744,-122.49731,False,,,98346,
1439,630,Cypress Coffee,coffee,(425) 202-7242,https://s3-media1.fl.yelpcdn.com/bphoto/xp0luSrW_w1y_yAs6EaJyw/o.jpg,$$,4.50000,33,47.69445,-122.04219,False,,,98053,
1440,631,Starbucks,coffee,(206) 379-3734,https://s3-media4.fl.yelpcdn.com/bphoto/dKp8afGPVvrXpdIWTXvq9Q/o.jpg,$$,3.00000,33,47.75242,-122.28025,False,,,98155,
1441,632,McDonald's,coffee,(425) 337-0470,https://s3-media2.fl.yelpcdn.com/bphoto/rV-R_2OAj-XaLFUpihTb_A/o.jpg,$,2.50000,33,47.87784,-122.18707,False,,,98012,
1442,633,Darci's Dinky Donuts,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/ZnR_1oLfqiOLpKNJhbJhTQ/o.jpg,$,4.50000,32,47.85836,-121.97053,False,,,98272,
1444,636,Vashon Thriftway,coffee,(206) 463-2100,https://s3-media1.fl.yelpcdn.com/bphoto/Ru8JIDT918zhTHP1YVuhqg/o.jpg,$$,4.00000,32,47.44799,-122.45932,False,,,98070,
1448,643,Cups Espresso,coffee,(206) 317-6462,https://s3-media4.fl.yelpcdn.com/bphoto/NIonYG4DE7KWJAGgbAjSxw/o.jpg,$,4.50000,31,47.62402,-122.52053,False,,,98110,
1451,654,Diva Espresso,coffee,(425) 219-4959,https://s3-media3.fl.yelpcdn.com/bphoto/6Hrpg0Rpx46Nz-YV7GvtZQ/o.jpg,$$,4.00000,30,47.76017,-122.24992,False,,,98028,
1452,656,McDonald's,coffee,(425) 226-6616,https://s3-media3.fl.yelpcdn.com/bphoto/FU1jfz_4e6zN-LuYnTIXig/o.jpg,$,2.00000,30,47.44625,-122.19811,False,,,98055,
1453,660,McDonald's,coffee,(425) 836-4509,https://s3-media4.fl.yelpcdn.com/bphoto/vVPa5CE0DlZtZIfGXn6qhw/o.jpg,$,2.00000,30,47.69998,-122.02532,False,,,98053,
1455,662,McDonald's,coffee,(253) 851-4993,https://s3-media3.fl.yelpcdn.com/bphoto/Lr6dDMQB-7JRsK-DjkjoBQ/o.jpg,$,2.50000,30,47.35919,-122.60570,False,,,98332,
1456,663,Filbert Road Espresso,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/qOg32UPBwseEXQw8M-nVPA/o.jpg,$,3.50000,30,47.82407,-122.23753,False,,,98012,
1457,664,Starbucks,coffee,(360) 373-0416,https://s3-media2.fl.yelpcdn.com/bphoto/USCxvHCG4M82NVbEJlCO7w/o.jpg,$,3.00000,29,47.56819,-122.66720,False,,,98312,
1458,666,Gourmet Latte,coffee,(425) 408-0352,https://s3-media1.fl.yelpcdn.com/bphoto/KAkBzhnj7vlonD2FVNrEWw/o.jpg,$$,4.00000,29,47.79166,-122.23344,False,,,98021,
1459,667,Starbucks,coffee,(360) 874-2360,https://s3-media4.fl.yelpcdn.com/bphoto/kdFQX8lLyxftNX818JW5-w/o.jpg,$$,3.50000,29,47.51934,-122.62691,False,,,98366,
1461,671,Starbucks,coffee,(425) 485-1255,https://s3-media4.fl.yelpcdn.com/bphoto/TKIA9tFp5uP5zypiT7bFPQ/o.jpg,$$,4.00000,29,47.80925,-122.20577,False,,,98021,
1462,672,Starbucks,coffee,(360) 698-7818,https://s3-media3.fl.yelpcdn.com/bphoto/6DWFw6ytO_OX23-8eyljxA/o.jpg,$$,3.00000,28,47.62657,-122.62850,False,,,98311,
1467,679,Starbucks,coffee,(253) 854-3202,https://s3-media3.fl.yelpcdn.com/bphoto/YXhnrVsn5VBadDmrFIpUEQ/o.jpg,$$,2.50000,28,47.37278,-122.20455,False,,,98030,
1469,682,McDonald's,coffee,(360) 794-4200,https://s3-media1.fl.yelpcdn.com/bphoto/gkSZXUN1bo_9_4bM2k3EkQ/o.jpg,$,2.00000,28,47.85916,-121.96810,False,,,98272,
1470,683,McDonald's,coffee,(425) 271-3031,https://s3-media2.fl.yelpcdn.com/bphoto/YerovwH9-tOJAeyv_M1BuA/o.jpg,$,2.00000,28,47.47117,-122.21265,False,,,98057,
1473,687,McDonald's,coffee,(425) 787-5388,https://s3-media2.fl.yelpcdn.com/bphoto/ybIOUrKsHv9LlyF8gbGHsQ/o.jpg,$,1.50000,27,47.83954,-122.29830,False,,,98037,
1474,688,Starbucks,coffee,(253) 850-5810,https://s3-media1.fl.yelpcdn.com/bphoto/FlPEHHKGoTmDHb3nevTD_Q/o.jpg,$,2.50000,27,47.38082,-122.25302,False,,,98032,
1475,691,The Rustic Cabin Coffee,coffee,(425) 318-6009,https://s3-media3.fl.yelpcdn.com/bphoto/4oqXawC2KUqXGf_6EEEUxw/o.jpg,$,4.50000,27,47.74205,-121.98615,False,,,98019,
1477,694,Starbucks,coffee,(425) 207-0067,https://s3-media2.fl.yelpcdn.com/bphoto/voOZgDKaHC4lA8TpxhtPig/o.jpg,$,2.50000,27,47.49621,-122.19989,False,,,98057,
1483,702,Best Friend Espresso,coffee,(425) 482-1174,https://s3-media2.fl.yelpcdn.com/bphoto/utmTFy5QQq5yBBY9W_-gYg/o.jpg,$$,2.50000,26,47.75754,-122.24239,False,,,98028,
1486,705,Beauty and the Beans,coffee,,https://s3-media2.fl.yelpcdn.com/bphoto/rP_m4Vdrq3nAK_ShseKOjQ/o.jpg,$$,3.50000,26,47.37166,-122.12327,False,,,98042,
1487,706,Starbucks,coffee,(360) 662-0182,https://s3-media2.fl.yelpcdn.com/bphoto/jGH9k0bwMBJV7tBz8zz54w/o.jpg,$$,3.00000,26,47.65105,-122.69303,False,,,98383,
1490,709,Starbucks,coffee,(425) 747-9599,https://s3-media3.fl.yelpcdn.com/bphoto/aiU0wx7P8ALpURTmMlk9BA/o.jpg,$,3.00000,26,47.53824,-122.16648,False,,,98059,
1491,712,Sammamish Point Espresso,coffee,(425) 869-5873,https://s3-media3.fl.yelpcdn.com/bphoto/o757CQS2rf8N2BqPbKam0g/o.jpg,$,4.50000,26,47.66506,-122.09952,False,,,98052,
1493,715,Starbucks,coffee,(360) 373-8105,https://s3-media3.fl.yelpcdn.com/bphoto/jdNQofy03sF19HtiYgHM2A/o.jpg,$$,3.50000,26,47.56359,-122.62519,False,,,98337,
1495,717,McDonald's,coffee,(425) 670-8467,https://s3-media3.fl.yelpcdn.com/bphoto/YLffD2gRjM-2s1cihV6X5Q/o.jpg,$,2.00000,25,47.80435,-122.32905,False,,,98026,
1496,718,Starbucks,coffee,(425) 313-1689,https://s3-media2.fl.yelpcdn.com/bphoto/wWd0wunXNhwA_OnPHbKI-w/o.jpg,$$,3.00000,25,47.54370,-122.04884,False,,,98027,
1498,722,Banh Mi Bites,coffee,(425) 582-2243,https://s3-media1.fl.yelpcdn.com/bphoto/wgkk2_1NhytyD6PAOFD5nA/o.jpg,$,4.00000,25,47.78439,-122.30776,False,,,98043,
1501,726,Highmark Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/ownyZZrBWOL3c_Sbb9TrPA/o.jpg,$,4.50000,25,47.84018,-122.12300,False,,,98296,
1502,727,Black Bear Coffee Company,coffee,(425) 264-5081,https://s3-media4.fl.yelpcdn.com/bphoto/WKh6R40fwNyBPdhJmqE66Q/o.jpg,$,4.50000,25,47.43071,-122.19669,False,,,98055,
1505,731,Java Jitters,coffee,(425) 787-3440,https://s3-media2.fl.yelpcdn.com/bphoto/79l88N2uAvc4spA_gaH7qQ/o.jpg,$$,4.50000,24,47.86152,-122.28541,False,,,98087,
1506,732,Starbucks,coffee,(425) 776-5600,https://s3-media3.fl.yelpcdn.com/bphoto/c3XTeBBYYv-9ERa3PDArow/o.jpg,$$,4.00000,24,47.81767,-122.31791,False,,,98036,
1510,737,Treasures and Teas,coffee,(425) 771-2601,https://s3-media4.fl.yelpcdn.com/bphoto/XunopUFlRbJ3rdY47_RYsg/o.jpg,$$,4.50000,24,47.81045,-122.37759,False,,,98020,
1511,739,Steamers Espresso,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/zpeqVqtWEPT23dy2x-GLpA/o.jpg,$$,4.00000,24,47.89820,-122.20557,False,,,98208,
1513,741,Bay Street Coffee Company,coffee,(360) 479-2532,https://s3-media3.fl.yelpcdn.com/bphoto/T9_JkOEokTrH_iHUQpI8WA/o.jpg,$,4.50000,24,47.57192,-122.65959,False,,,98312,
1515,743,McDonald's,coffee,(425) 355-8444,https://s3-media2.fl.yelpcdn.com/bphoto/uFuKKq1nJtTiaOadGzOTHA/o.jpg,$,2.00000,24,47.89051,-122.28448,False,,,98204,
1522,752,Himalayan Java Coffee,coffee,(425) 245-6731,https://s3-media2.fl.yelpcdn.com/bphoto/eVYxu3JvXosEFR40FmUj2w/o.jpg,$,4.50000,23,47.83197,-122.26891,False,,,98037,
1525,760,Sweet Shots,coffee,(425) 776-6076,https://s3-media2.fl.yelpcdn.com/bphoto/P9KH_r1Ov_xx3W6y8v9p9g/o.jpg,$,4.50000,23,47.80541,-122.32834,False,,,98026,
1527,764,Starbucks,coffee,(425) 375-3059,https://s3-media1.fl.yelpcdn.com/bphoto/jQZwyZrgTV4YSA-poERdIg/o.jpg,$$,2.00000,22,47.79755,-122.21183,False,,,98021,
1531,769,McDonald's,coffee,(425) 485-5535,https://s3-media4.fl.yelpcdn.com/bphoto/krg6qpR6idEFkWM2dEqExg/o.jpg,$,2.50000,22,47.75801,-122.24470,False,,,98028,
1532,770,Whidbey Coffee - Mukilteo,coffee,(425) 347-5390,https://s3-media4.fl.yelpcdn.com/bphoto/e5TmA5MlFFxSOruuZA6Ixw/o.jpg,$,3.50000,22,47.88338,-122.28124,False,,,98275,
1533,773,Diva Espresso,coffee,(206) 244-2909,https://s3-media4.fl.yelpcdn.com/bphoto/Glmwmed9zYzVFiXhmVUfOA/o.jpg,$,3.50000,22,47.44420,-122.30091,False,,,98158,
1534,774,Starbucks,coffee,(360) 668-5132,https://s3-media3.fl.yelpcdn.com/bphoto/WmJlwCflIMM5V0LF0G0cRg/o.jpg,$,2.50000,22,47.83870,-122.12385,False,,,98296,
1535,775,Urban City Brew,coffee,(360) 692-3994,https://s3-media1.fl.yelpcdn.com/bphoto/ixvMJ0NdYR-MVGziQOvBBA/o.jpg,$,4.50000,22,47.70208,-122.65987,False,,,98370,
1536,776,Experience Tea,coffee,(206) 406-9838,https://s3-media1.fl.yelpcdn.com/bphoto/luxyVUcaDVsx6rH6Dr0eyA/o.jpg,$,4.50000,22,47.53242,-122.03678,False,,,98027,
1538,778,Starbucks,coffee,(425) 670-2616,https://s3-media4.fl.yelpcdn.com/bphoto/6cZKtn95Dv5uuvc0Z350og/o.jpg,$$,2.50000,21,47.79082,-122.36454,False,,,98020,
1542,784,Starbucks,coffee,(206) 443-5131,https://s3-media1.fl.yelpcdn.com/bphoto/Vrqc5mYg4BoMJFOkh0XZQw/o.jpg,$$,2.00000,21,47.44376,-122.30214,False,,,98158,
1547,790,Starbucks,coffee,(425) 869-1080,https://s3-media2.fl.yelpcdn.com/bphoto/BCdBR_UxDXURnktoW7gw3w/o.jpg,$$,3.50000,21,47.68110,-122.12589,False,,,98052,
1549,792,Starbucks,coffee,(425) 787-2347,https://s3-media1.fl.yelpcdn.com/bphoto/fPHO3WtxDLDogV9oTi94IA/o.jpg,$,3.00000,20,47.86446,-122.28344,False,,,98087,
1558,803,McDonald's,coffee,(425) 778-3343,https://s3-media2.fl.yelpcdn.com/bphoto/_mAmaq1tvqRuM9hyAlBIlA/o.jpg,$,2.00000,20,47.79120,-122.36912,False,,,98020,
1563,811,Starbucks,coffee,(360) 794-5808,https://s3-media1.fl.yelpcdn.com/bphoto/7ipMb1_Ov9Rl_TIaDyb3bQ/o.jpg,$$,2.50000,19,47.86179,-121.97991,False,,,98272,
1564,812,Vinaccio Coffee,coffee,(425) 327-1339,https://s3-media1.fl.yelpcdn.com/bphoto/peFNwt-k73IltsF4dT77Bw/o.jpg,$$,4.50000,19,47.86395,-121.97518,False,,,98272,
1566,815,Bizzy Bean Espresso,coffee,(253) 266-3979,https://s3-media3.fl.yelpcdn.com/bphoto/o4EaQunn5KbxrZITiGb0ig/o.jpg,$,5.00000,18,47.38681,-122.29687,False,,,98032,
1567,816,McDonald's,coffee,(425) 868-5723,https://s3-media4.fl.yelpcdn.com/bphoto/Pz_qnZ33PoKMMtA9bOPVAg/o.jpg,$,2.00000,18,47.61491,-122.03613,False,,,98074,
1568,817,Kung Fu Tea,coffee,(206) 743-8471,https://s3-media2.fl.yelpcdn.com/bphoto/A6jYFB_WDAAcYrMpEZxoAw/o.jpg,,3.00000,18,47.45813,-122.25599,False,,,98188,
1571,820,McDonald's,coffee,(360) 697-2300,https://s3-media1.fl.yelpcdn.com/bphoto/RD38z030vwZk8hiJ2ezNIA/o.jpg,$,2.50000,18,47.74934,-122.65513,False,,,98370,
1576,827,Java Junction,coffee,(253) 852-9631,https://s3-media1.fl.yelpcdn.com/bphoto/odczX7dw4q6RcF7utEUDSw/o.jpg,$$,4.00000,18,47.38689,-122.23211,False,,,98032,
1577,828,Starbucks,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/YMh2oAB4N7mOjFjZ-GAtzg/o.jpg,$$,3.00000,18,47.82065,-122.31556,False,,,98036,
1578,829,McDonald's,coffee,(360) 876-8789,https://s3-media4.fl.yelpcdn.com/bphoto/15Y0z5SS27dCfyIL6Da93g/o.jpg,$,3.50000,18,47.50224,-122.64383,False,,,98367,
1582,833,McDonald's,coffee,(360) 479-3314,https://s3-media1.fl.yelpcdn.com/bphoto/NETBBsZIFtL5HhJ6OkKbyQ/o.jpg,$,2.50000,18,47.57185,-122.66226,False,,,98312,
1583,834,Buzzed Bear Coffee,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/0iFbX3iaIuXjb15kZo8bxQ/o.jpg,$,4.50000,18,47.84239,-122.29626,False,,,98037,
1584,837,Pit Stop Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/e5V8WQ7agq0hfGTWDfMKLA/o.jpg,$,5.00000,17,47.81340,-122.28580,False,,,98036,
1585,839,Starbucks,coffee,(425) 391-8595,https://s3-media4.fl.yelpcdn.com/bphoto/jyvaJ1dwon4OBC_KysY20w/o.jpg,$$,2.00000,17,47.58336,-122.03380,False,,,98075,
1586,840,Masi Shop & Shell Gas Station,coffee,(360) 598-4066,https://s3-media2.fl.yelpcdn.com/bphoto/WF7zPvE7qsrOMZljQaPAKw/o.jpg,$,3.50000,17,47.71389,-122.56969,False,,,98370,
1591,846,Starbucks,coffee,(206) 824-3479,https://s3-media4.fl.yelpcdn.com/bphoto/00ml-wF4z5sGLLQUXYqZXg/o.jpg,$,3.00000,17,47.38492,-122.29637,False,,,98032,
1592,847,Starbucks,coffee,(360) 779-9939,https://s3-media1.fl.yelpcdn.com/bphoto/DjcEwWWNP2gysCrhmLiC-w/o.jpg,$,2.50000,17,47.75557,-122.66031,False,,,98370,
1593,849,Mighty Mugs Coffee,coffee,(425) 919-7907,https://s3-media2.fl.yelpcdn.com/bphoto/Yvcz-5epYHkQ7IbiNuatqw/o.jpg,$,5.00000,17,47.49219,-122.20194,False,,,98057,
1597,856,Gourmet Latté,coffee,,https://s3-media1.fl.yelpcdn.com/bphoto/xX-7CENpZN_YhbAqyAbFJw/o.jpg,$$,4.00000,17,47.47334,-122.02419,False,,,98027,
1599,858,McDonald's,coffee,(425) 743-3560,https://s3-media1.fl.yelpcdn.com/bphoto/9LSfcivTzuaV11iYYrgF2w/o.jpg,$,1.50000,17,47.86260,-122.28250,False,,,98087,
1600,859,EastSide Java,coffee,(360) 627-8949,https://s3-media1.fl.yelpcdn.com/bphoto/BIgxczYfWrI6iqRsglGbVg/o.jpg,$,3.50000,17,47.60358,-122.62910,False,,,98310,
1602,861,YES please! coffee,coffee,(360) 876-2222,https://s3-media4.fl.yelpcdn.com/bphoto/K_Yduk6BGL2wW-HhQQnGHg/o.jpg,$,4.00000,17,47.50563,-122.63216,False,,,98366,
1603,862,McDonald's,coffee,(360) 692-6963,https://s3-media2.fl.yelpcdn.com/bphoto/1Wrs2cdNP7wQGH1FYRyHJg/o.jpg,$,2.50000,17,47.65803,-122.68614,False,,,98383,
1604,863,Northern Espresso,coffee,,https://s3-media3.fl.yelpcdn.com/bphoto/HfpbwC6nNPkJcTXTfYVraw/o.jpg,$,4.50000,16,47.75878,-122.21118,False,,,98011,
1605,864,Starbucks,coffee,(425) 485-7377,https://s3-media4.fl.yelpcdn.com/bphoto/22Ki6HNTG_-1yFoY2hXcxQ/o.jpg,$,3.00000,16,47.76575,-122.21139,False,,,98011,
1606,865,Wakey-Wakey Coffee,coffee,,https://s3-media4.fl.yelpcdn.com/bphoto/fIrgPHBakZ2rKzvEVjERyg/o.jpg,$,4.50000,16,47.46218,-122.32293,False,,,98148,
1607,866,Starbucks,coffee,(425) 868-4831,https://s3-media4.fl.yelpcdn.com/bphoto/4g_U8ioTAnAgBTFKNoxIww/o.jpg,$$,4.50000,16,47.70014,-122.02460,False,,,98053,
1609,870,McDonald's,coffee,(360) 871-5222,https://s3-media3.fl.yelpcdn.com/bphoto/Ly2vg_J1l93tfwh3JhKIYw/o.jpg,$,2.50000,16,47.53438,-122.59627,False,,,98366,
1612,875,Gourmet Latté,coffee,(425) 481-5452,https://s3-media4.fl.yelpcdn.com/bphoto/OVfNO_Tq6-lVUR7wKdGOTA/o.jpg,$$,4.50000,16,47.76744,-122.21067,False,,,98011,
1614,878,The Coffee Oasis,coffee,(360) 598-2031,https://s3-media2.fl.yelpcdn.com/bphoto/203-zoC-mHS_g_mhQsLXsw/o.jpg,$,5.00000,16,47.73635,-122.63934,False,,,98370,
1615,879,Starbucks,coffee,(425) 771-0878,https://s3-media1.fl.yelpcdn.com/bphoto/w-m07f7LyPHr5bAdZg9EaQ/o.jpg,$$,4.00000,16,47.82940,-122.27376,False,,,98037,
